n,lat,long,alt
29.8264787,31.3276541,80
29.8271209,31.3269138,80
29.8279772,31.3259482,80
29.8285170,31.3253796,80
29.8283309,31.3246500,80
29.8276887,31.3240063,80
29.8272233,31.3244784,80
29.8266369,31.3251972,80
29.8256782,31.3262701,80
29.8251290,31.3268602,80
29.8244217,31.3276970,80
29.8246357,31.3283193,80
29.8252407,31.3290596,80
29.8257806,31.3284481,80
