lat,long
29.8164259	30.8256948	
29.8179339	30.8258343	
29.8190137	30.8261454	
29.8201400	30.8262527	
29.8203075	30.8251691	
29.8192836	30.8246970	
29.8180456	30.8243644	
29.8172823	30.8241820	
29.8165562	30.8241498
